path,label,source,width,height,group,stratum
data/unified_waste/included/trash/realwaste__002356__ff67735bc662.jpg,trash,realwaste,524,524,10741,trash|realwaste
data/unified_waste/included/trash/realwaste__002357__ececc606d63e.jpg,trash,realwaste,524,524,10742,trash|realwaste
data/unified_waste/included/trash/realwaste__002358__b74982295b76.jpg,trash,realwaste,524,524,10743,trash|realwaste
data/unified_waste/included/trash/realwaste__002359__aad1e99729f2.jpg,trash,realwaste,524,524,10744,trash|realwaste
data/unified_waste/included/trash/realwaste__002360__0da5285eca22.jpg,trash,realwaste,524,524,10745,trash|realwaste
data/unified_waste/included/trash/realwaste__002361__dc92d8dcea97.jpg,trash,realwaste,524,524,10746,trash|realwaste
data/unified_waste/included/trash/realwaste__002362__eeb5d243c736.jpg,trash,realwaste,524,524,10747,trash|realwaste
data/unified_waste/included/trash/realwaste__002363__36963db6f9dc.jpg,trash,realwaste,524,524,10748,trash|realwaste
data/unified_waste/included/trash/realwaste__002364__d1987cc8afb9.jpg,trash,realwaste,524,524,10749,trash|realwaste
data/unified_waste/included/trash/realwaste__002365__cfeb64666558.jpg,trash,realwaste,524,524,10750,trash|realwaste
data/unified_waste/included/trash/realwaste__002366__848ca29a1c2f.jpg,trash,realwaste,524,524,10751,trash|realwaste
data/unified_waste/included/trash/realwaste__002367__7dc0104c56c2.jpg,trash,realwaste,524,524,10752,trash|realwaste
data/unified_waste/included/trash/realwaste__002368__a90f3bc28429.jpg,trash,realwaste,524,524,10753,trash|realwaste
data/unified_waste/included/trash/realwaste__002369__b0f798acf250.jpg,trash,realwaste,524,524,10754,trash|realwaste
data/unified_waste/included/trash/realwaste__002370__e408ed0fe445.jpg,trash,realwaste,524,524,10755,trash|realwaste
data/unified_waste/included/trash/realwaste__002371__b50284285d1f.jpg,trash,realwaste,524,524,10756,trash|realwaste
data/unified_waste/included/trash/realwaste__002372__8faef5a64aff.jpg,trash,realwaste,524,524,10757,trash|realwaste
data/unified_waste/included/trash/realwaste__002373__5b35ff691839.jpg,trash,realwaste,524,524,10758,trash|realwaste
data/unified_waste/included/trash/realwaste__002374__be2ceb90be87.jpg,trash,realwaste,524,524,10759,trash|realwaste
data/unified_waste/included/trash/realwaste__002375__666eb5f7b226.jpg,trash,realwaste,524,524,10760,trash|realwaste
data/unified_waste/included/trash/realwaste__002376__de2bd65079c1.jpg,trash,realwaste,524,524,10761,trash|realwaste
data/unified_waste/included/trash/realwaste__002377__b960ee8fc1d6.jpg,trash,realwaste,524,524,10762,trash|realwaste
data/unified_waste/included/trash/realwaste__002378__95d19cc919a8.jpg,trash,realwaste,524,524,10763,trash|realwaste
data/unified_waste/included/trash/realwaste__002379__c38f52e522b0.jpg,trash,realwaste,524,524,10764,trash|realwaste
data/unified_waste/included/trash/realwaste__002380__659960e76a8c.jpg,trash,realwaste,524,524,10765,trash|realwaste
data/unified_waste/included/trash/realwaste__002381__954104d56b7b.jpg,trash,realwaste,524,524,10766,trash|realwaste
data/unified_waste/included/trash/realwaste__002382__ecc68a646811.jpg,trash,realwaste,524,524,10767,trash|realwaste
data/unified_waste/included/trash/realwaste__002383__2d639ebbb6ce.jpg,trash,realwaste,524,524,10768,trash|realwaste
data/unified_waste/included/trash/realwaste__002384__246c135dd7c5.jpg,trash,realwaste,524,524,10769,trash|realwaste
data/unified_waste/included/trash/realwaste__002385__34e217a03ed6.jpg,trash,realwaste,524,524,10770,trash|realwaste
data/unified_waste/included/trash/realwaste__002386__b2ee32e33f2c.jpg,trash,realwaste,524,524,10771,trash|realwaste
data/unified_waste/included/trash/realwaste__002387__e29aa3290726.jpg,trash,realwaste,524,524,10772,trash|realwaste
data/unified_waste/included/trash/realwaste__002388__756ca60d1a07.jpg,trash,realwaste,524,524,10773,trash|realwaste
data/unified_waste/included/trash/realwaste__002389__cd00a4c37932.jpg,trash,realwaste,524,524,10774,trash|realwaste
data/unified_waste/included/trash/realwaste__002390__7eaaa3534f63.jpg,trash,realwaste,524,524,10775,trash|realwaste
data/unified_waste/included/trash/realwaste__002391__236fe263fce8.jpg,trash,realwaste,524,524,10776,trash|realwaste
data/unified_waste/included/trash/realwaste__002392__85bfb88a6a97.jpg,trash,realwaste,524,524,10777,trash|realwaste
data/unified_waste/included/trash/realwaste__002393__32bc9a85cd84.jpg,trash,realwaste,524,524,10778,trash|realwaste
data/unified_waste/included/trash/realwaste__002394__d6f40efef704.jpg,trash,realwaste,524,524,10779,trash|realwaste
data/unified_waste/included/trash/realwaste__002395__680fea9809c2.jpg,trash,realwaste,524,524,10780,trash|realwaste
data/unified_waste/included/trash/realwaste__002396__1c43f35d6144.jpg,trash,realwaste,524,524,10781,trash|realwaste
data/unified_waste/included/trash/realwaste__002397__461905ad184c.jpg,trash,realwaste,524,524,10782,trash|realwaste
data/unified_waste/included/trash/realwaste__002398__fad6145c725a.jpg,trash,realwaste,524,524,10783,trash|realwaste
data/unified_waste/included/trash/realwaste__002399__e3e3c47347b0.jpg,trash,realwaste,524,524,10784,trash|realwaste
data/unified_waste/included/trash/realwaste__002400__50bc13c7fb3a.jpg,trash,realwaste,524,524,10785,trash|realwaste
data/unified_waste/included/trash/realwaste__002401__9ac2dee83622.jpg,trash,realwaste,524,524,10786,trash|realwaste
data/unified_waste/included/trash/realwaste__002402__eeb83acdfc82.jpg,trash,realwaste,524,524,10787,trash|realwaste
data/unified_waste/included/trash/realwaste__002403__b1d26620a155.jpg,trash,realwaste,524,524,10788,trash|realwaste
data/unified_waste/included/trash/realwaste__002404__43dcee06837a.jpg,trash,realwaste,524,524,10789,trash|realwaste
data/unified_waste/included/trash/realwaste__002405__571d8fefce1e.jpg,trash,realwaste,524,524,10790,trash|realwaste
data/unified_waste/included/trash/realwaste__002406__dfc982c6429d.jpg,trash,realwaste,524,524,10791,trash|realwaste
data/unified_waste/included/trash/realwaste__002407__88edaddf2a83.jpg,trash,realwaste,524,524,10792,trash|realwaste
data/unified_waste/included/trash/realwaste__002408__6f8bee0c460d.jpg,trash,realwaste,524,524,10793,trash|realwaste
data/unified_waste/included/trash/realwaste__002409__6d429a29171c.jpg,trash,realwaste,524,524,10794,trash|realwaste
data/unified_waste/included/trash/realwaste__002410__d96665af963f.jpg,trash,realwaste,524,524,10795,trash|realwaste
data/unified_waste/included/trash/realwaste__002411__de6053bc9124.jpg,trash,realwaste,524,524,10796,trash|realwaste
data/unified_waste/included/trash/realwaste__002412__f3ff504b63af.jpg,trash,realwaste,524,524,10797,trash|realwaste
data/unified_waste/included/trash/realwaste__002413__80d18ca68702.jpg,trash,realwaste,524,524,10798,trash|realwaste
data/unified_waste/included/trash/realwaste__002414__a47c3c26444c.jpg,trash,realwaste,524,524,10799,trash|realwaste
data/unified_waste/included/trash/realwaste__002415__600efdcf48a4.jpg,trash,realwaste,524,524,10800,trash|realwaste
data/unified_waste/included/trash/realwaste__002416__5dd67346bfab.jpg,trash,realwaste,524,524,10801,trash|realwaste
data/unified_waste/included/trash/realwaste__002417__ca6c31c887aa.jpg,trash,realwaste,524,524,10802,trash|realwaste
data/unified_waste/included/trash/realwaste__002418__0affa49b3738.jpg,trash,realwaste,524,524,8259,trash|realwaste
data/unified_waste/included/trash/realwaste__002419__bdbc17a25c2b.jpg,trash,realwaste,524,524,10803,trash|realwaste
data/unified_waste/included/trash/realwaste__002420__53c0e5c4280c.jpg,trash,realwaste,524,524,10804,trash|realwaste
data/unified_waste/included/trash/realwaste__002421__04839d62fd9a.jpg,trash,realwaste,524,524,10805,trash|realwaste
data/unified_waste/included/trash/realwaste__002422__159992828a07.jpg,trash,realwaste,524,524,10806,trash|realwaste
data/unified_waste/included/trash/realwaste__002423__7fd0e14cae8c.jpg,trash,realwaste,524,524,10807,trash|realwaste
data/unified_waste/included/trash/realwaste__002424__538de90c9650.jpg,trash,realwaste,524,524,10808,trash|realwaste
data/unified_waste/included/trash/realwaste__002425__7375287296aa.jpg,trash,realwaste,524,524,10809,trash|realwaste
data/unified_waste/included/trash/realwaste__002426__5343e82dd12c.jpg,trash,realwaste,524,524,10810,trash|realwaste
data/unified_waste/included/trash/realwaste__002427__bb8afd633ceb.jpg,trash,realwaste,524,524,10811,trash|realwaste
data/unified_waste/included/trash/realwaste__002428__d9a7c523f0a4.jpg,trash,realwaste,524,524,10812,trash|realwaste
data/unified_waste/included/trash/realwaste__002429__cff45ae6d75c.jpg,trash,realwaste,524,524,10813,trash|realwaste
data/unified_waste/included/trash/realwaste__002430__2f7e7ea2f111.jpg,trash,realwaste,524,524,10814,trash|realwaste
data/unified_waste/included/trash/realwaste__002431__bfb5b3922faf.jpg,trash,realwaste,524,524,10815,trash|realwaste
data/unified_waste/included/trash/realwaste__002432__4c7814380769.jpg,trash,realwaste,524,524,10816,trash|realwaste
data/unified_waste/included/trash/realwaste__002433__d962b1358572.jpg,trash,realwaste,524,524,10817,trash|realwaste
data/unified_waste/included/trash/realwaste__002434__e6f391c61024.jpg,trash,realwaste,524,524,10818,trash|realwaste
data/unified_waste/included/trash/realwaste__002435__7e08469b831e.jpg,trash,realwaste,524,524,10819,trash|realwaste
data/unified_waste/included/trash/realwaste__002436__a1892691880d.jpg,trash,realwaste,524,524,10820,trash|realwaste
data/unified_waste/included/trash/realwaste__002437__64fb7f1205b4.jpg,trash,realwaste,524,524,10821,trash|realwaste
data/unified_waste/included/trash/realwaste__002438__d7817d60e86e.jpg,trash,realwaste,524,524,10822,trash|realwaste
data/unified_waste/included/trash/realwaste__002439__4f8b401dba8c.jpg,trash,realwaste,524,524,10823,trash|realwaste
data/unified_waste/included/trash/realwaste__002440__4354b6e64144.jpg,trash,realwaste,524,524,10824,trash|realwaste
data/unified_waste/included/trash/realwaste__002441__2861d7e53291.jpg,trash,realwaste,524,524,10825,trash|realwaste
data/unified_waste/included/trash/realwaste__002442__2a1d190a860b.jpg,trash,realwaste,524,524,10826,trash|realwaste
data/unified_waste/included/trash/realwaste__002443__f695ebef6bed.jpg,trash,realwaste,524,524,10827,trash|realwaste
data/unified_waste/included/trash/realwaste__002444__b6d52249ebea.jpg,trash,realwaste,524,524,10828,trash|realwaste
data/unified_waste/included/trash/realwaste__002445__b98d8035a988.jpg,trash,realwaste,524,524,10829,trash|realwaste
data/unified_waste/included/trash/realwaste__002446__9e457cdecb8d.jpg,trash,realwaste,524,524,10830,trash|realwaste
data/unified_waste/included/trash/realwaste__002447__a0f3d68834c6.jpg,trash,realwaste,524,524,10831,trash|realwaste
data/unified_waste/included/trash/realwaste__002448__a2fc822625f3.jpg,trash,realwaste,524,524,10832,trash|realwaste
data/unified_waste/included/trash/realwaste__002449__a6125a314c34.jpg,trash,realwaste,524,524,10833,trash|realwaste
data/unified_waste/included/trash/realwaste__002450__6330232bb2a6.jpg,trash,realwaste,524,524,10834,trash|realwaste
data/unified_waste/included/trash/realwaste__002451__c48cf448672d.jpg,trash,realwaste,524,524,10835,trash|realwaste
data/unified_waste/included/trash/realwaste__002452__ea46258d63b6.jpg,trash,realwaste,524,524,10836,trash|realwaste
data/unified_waste/included/trash/realwaste__002453__edf973ca1633.jpg,trash,realwaste,524,524,10837,trash|realwaste
data/unified_waste/included/trash/realwaste__002454__a01b693a20be.jpg,trash,realwaste,524,524,10838,trash|realwaste
data/unified_waste/included/trash/realwaste__002455__28a5a481c555.jpg,trash,realwaste,524,524,10839,trash|realwaste
data/unified_waste/included/trash/realwaste__002456__e954dfdf34ac.jpg,trash,realwaste,524,524,10840,trash|realwaste
data/unified_waste/included/trash/realwaste__002457__72af9d72ba22.jpg,trash,realwaste,524,524,10841,trash|realwaste
data/unified_waste/included/trash/realwaste__002458__048f2d4af892.jpg,trash,realwaste,524,524,10842,trash|realwaste
data/unified_waste/included/trash/realwaste__002459__7b076420bf99.jpg,trash,realwaste,524,524,10843,trash|realwaste
data/unified_waste/included/trash/realwaste__002460__a4669cd051ed.jpg,trash,realwaste,524,524,10844,trash|realwaste
data/unified_waste/included/trash/realwaste__002461__2088da3b2750.jpg,trash,realwaste,524,524,10845,trash|realwaste
data/unified_waste/included/trash/realwaste__002462__946dec722fb2.jpg,trash,realwaste,524,524,10846,trash|realwaste
data/unified_waste/included/trash/realwaste__002463__94b1bed4ab9e.jpg,trash,realwaste,524,524,10847,trash|realwaste
data/unified_waste/included/trash/realwaste__002464__6ead2b6ef539.jpg,trash,realwaste,524,524,10848,trash|realwaste
data/unified_waste/included/trash/realwaste__002465__ff3727a2505e.jpg,trash,realwaste,524,524,10849,trash|realwaste
data/unified_waste/included/trash/realwaste__002466__8489054ae512.jpg,trash,realwaste,524,524,10850,trash|realwaste
data/unified_waste/included/trash/realwaste__002467__3d68e0153d20.jpg,trash,realwaste,524,524,10851,trash|realwaste
data/unified_waste/included/trash/realwaste__002468__ffab97d7db9e.jpg,trash,realwaste,524,524,10852,trash|realwaste
data/unified_waste/included/trash/realwaste__002469__68e4d0824b2c.jpg,trash,realwaste,524,524,10853,trash|realwaste
data/unified_waste/included/trash/realwaste__002470__164d486b60ab.jpg,trash,realwaste,524,524,10854,trash|realwaste
data/unified_waste/included/trash/realwaste__002471__a529e5eecbed.jpg,trash,realwaste,524,524,10855,trash|realwaste
data/unified_waste/included/trash/realwaste__002472__6b5404b2def3.jpg,trash,realwaste,524,524,10856,trash|realwaste
data/unified_waste/included/trash/realwaste__002473__264a67b78deb.jpg,trash,realwaste,524,524,10857,trash|realwaste
data/unified_waste/included/trash/realwaste__002474__6eeeef96d532.jpg,trash,realwaste,524,524,10858,trash|realwaste
data/unified_waste/included/trash/realwaste__002475__78134af0e3e7.jpg,trash,realwaste,524,524,10859,trash|realwaste
data/unified_waste/included/trash/realwaste__002476__f0cbfb45fb32.jpg,trash,realwaste,524,524,10860,trash|realwaste
data/unified_waste/included/trash/realwaste__002477__426a18722a69.jpg,trash,realwaste,524,524,10861,trash|realwaste
data/unified_waste/included/trash/realwaste__002478__b905a9db95ed.jpg,trash,realwaste,524,524,10862,trash|realwaste
data/unified_waste/included/trash/realwaste__002479__a165cca2bd91.jpg,trash,realwaste,524,524,10863,trash|realwaste
data/unified_waste/included/trash/realwaste__002480__9ed3a4dcdc78.jpg,trash,realwaste,524,524,10864,trash|realwaste
data/unified_waste/included/trash/realwaste__002481__ac7271a4c48b.jpg,trash,realwaste,524,524,10865,trash|realwaste
data/unified_waste/included/trash/realwaste__002482__65ee98685ee6.jpg,trash,realwaste,524,524,10866,trash|realwaste
data/unified_waste/included/trash/realwaste__002483__ca7ec9ef4967.jpg,trash,realwaste,524,524,10867,trash|realwaste
data/unified_waste/included/trash/realwaste__002484__8068fc3c821d.jpg,trash,realwaste,524,524,10868,trash|realwaste
data/unified_waste/included/trash/realwaste__002485__077d4bcf7171.jpg,trash,realwaste,524,524,10869,trash|realwaste
data/unified_waste/included/trash/realwaste__002486__f223b74d7cef.jpg,trash,realwaste,524,524,10870,trash|realwaste
data/unified_waste/included/trash/realwaste__002487__a6b75cc17a18.jpg,trash,realwaste,524,524,10871,trash|realwaste
data/unified_waste/included/trash/realwaste__002488__120fead701b5.jpg,trash,realwaste,524,524,10872,trash|realwaste
data/unified_waste/included/trash/realwaste__002489__e4e9e2543b95.jpg,trash,realwaste,524,524,10873,trash|realwaste
data/unified_waste/included/trash/realwaste__002490__1018b9ee4266.jpg,trash,realwaste,524,524,10874,trash|realwaste
data/unified_waste/included/trash/realwaste__002491__353df5bc86ca.jpg,trash,realwaste,524,524,10875,trash|realwaste
data/unified_waste/included/trash/realwaste__002492__e0d67d12b86e.jpg,trash,realwaste,524,524,10876,trash|realwaste
data/unified_waste/included/trash/realwaste__002493__498c443d549b.jpg,trash,realwaste,524,524,10877,trash|realwaste
data/unified_waste/included/trash/realwaste__002494__c26a018f13bc.jpg,trash,realwaste,524,524,10878,trash|realwaste
data/unified_waste/included/trash/realwaste__002495__84acb6aab7c0.jpg,trash,realwaste,524,524,10879,trash|realwaste
data/unified_waste/included/trash/realwaste__002496__c4bfca2281b1.jpg,trash,realwaste,524,524,10880,trash|realwaste
data/unified_waste/included/trash/realwaste__002497__e1b27468b60c.jpg,trash,realwaste,524,524,10881,trash|realwaste
data/unified_waste/included/trash/realwaste__002498__d86e298d97b0.jpg,trash,realwaste,524,524,10882,trash|realwaste
data/unified_waste/included/trash/realwaste__002499__1831df1c014a.jpg,trash,realwaste,524,524,10883,trash|realwaste
